timestamp,Cpu_usage,Memory_usage(bytes),api_server_requests,api_server_requests_lt
2022-05-30 11:10:09,6.667904761901482,75581517824.0,21,3.044522437723423
2022-05-30 11:25:09,6.733238095235794,75990384640.0,20,2.995732273553991
2022-05-30 11:40:09,6.779619047622241,74996387840.0,21,3.044522437723423
2022-05-30 11:55:09,6.782380952388936,75499081728.0,35,3.5553480614894135
2022-05-30 12:10:09,6.771716745499171,74568773632.0,24,3.1780538303479458
2022-05-30 12:25:09,7.034768019202679,75768233984.0,31,3.4339872044851463
2022-05-30 12:40:09,6.695047619054097,75972018176.0,20,2.995732273553991
2022-05-30 12:55:09,8.938657233372163,71819440128.0,55,4.007333185232471
2022-05-30 13:10:09,10.751619047613904,72436690944.0,35,3.5553480614894135
2022-05-30 13:25:09,7.390476190480628,76364902400.0,18,2.8903717578961645
2022-05-30 13:40:09,7.014952380950787,73782689792.0,20,2.995732273553991
2022-05-30 13:55:09,6.139714285709145,68762423296.0,17,2.833213344056216
2022-05-30 14:10:09,6.822834193396794,75534299136.0,21,3.044522437723423
2022-05-30 14:25:09,6.525523809525411,72877797376.0,20,2.995732273553991
2022-05-30 14:40:09,6.2024499376123385,73470648320.0,22,3.091042453358316
2022-05-30 14:55:09,6.557714285712604,74613682176.0,24,3.1780538303479458
2022-05-30 15:10:09,6.507523809521949,73094549504.0,23,3.1354942159291497
2022-05-30 15:25:09,7.289999999997342,76733595648.0,19,2.9444389791664403
2022-05-30 15:40:09,6.781142857147473,75667197952.0,22,3.091042453358316
2022-05-30 15:55:09,6.820666666652656,75012165632.0,22,3.091042453358316
2022-05-30 16:10:09,7.362476190474506,78071681024.0,18,2.8903717578961645
2022-05-30 16:25:09,7.311238095235258,76078809088.0,18,2.8903717578961645
2022-05-30 16:40:09,7.509523809519376,76088918016.0,16,2.772588722239781
2022-05-30 16:55:09,7.598095238104554,75812622336.0,22,3.091042453358316
2022-05-30 17:10:09,7.682857142867789,76190863360.0,15,2.70805020110221
2022-05-30 17:25:09,7.453142857143568,77412921344.0,29,3.367295829986474
2022-05-30 17:40:09,7.464476190476371,75875020800.0,26,3.258096538021482
2022-05-30 17:55:09,7.284476190481693,77363998720.0,20,2.995732273553991
2022-05-30 18:10:09,7.010190476184448,75930615808.0,19,2.9444389791664403
2022-05-30 18:25:09,6.808380952386541,76902494208.0,16,2.772588722239781
2022-05-30 18:40:09,7.013018608074213,76530675712.0,28,3.332204510175204
2022-05-30 18:55:09,6.687428571423517,76771000320.0,32,3.4657359027997265
2022-05-30 19:10:09,6.943428571429105,77212561408.0,19,2.9444389791664403
2022-05-30 19:25:09,7.384955227142313,76856389632.0,18,2.8903717578961645
2022-05-30 19:40:09,7.08038095237377,76874412032.0,13,2.5649493574615367
2022-05-30 19:55:09,7.278097643812711,76525633536.0,17,2.833213344056216
2022-05-30 20:10:09,6.8643809523743915,76934942720.0,17,2.833213344056216
2022-05-30 20:25:09,7.132388767762701,78162321408.0,15,2.70805020110221
2022-05-30 20:40:09,6.961904761900329,76114362368.0,21,3.044522437723423
2022-05-30 20:55:09,7.008380952371021,77845762048.0,15,2.70805020110221
2022-05-30 21:10:09,7.115142857154742,76620132352.0,17,2.833213344056216
2022-05-30 21:25:09,7.184476190477259,77402255360.0,20,2.995732273553991
2022-05-30 21:40:09,6.908767826183919,75865554944.0,25,3.2188758248682006
2022-05-30 21:55:09,6.946952380951763,76758765568.0,20,2.995732273553991
2022-05-30 22:10:09,7.234666666663475,80200884224.0,34,3.5263605246161616
2022-05-30 22:25:09,7.230571428573293,78893879296.0,20,2.995732273553991
2022-05-30 22:40:09,6.9876190476163895,79906230272.0,33,3.4965075614664802
2022-05-30 22:55:09,7.2782857142876685,78887530496.0,31,3.4339872044851463
2022-05-30 23:10:09,7.478761904764302,79902572544.0,17,2.833213344056216
2022-05-30 23:25:09,7.403238095234462,78166437888.0,26,3.258096538021482
2022-05-30 23:40:09,6.9966666666657815,78971314176.0,19,2.9444389791664403
2022-05-30 23:55:09,7.532857208167794,80344875008.0,31,3.4339872044851463
2022-05-31 00:10:09,7.2617142857296315,79475924992.0,34,3.5263605246161616
2022-05-31 00:25:09,7.093809523828151,80138276864.0,36,3.58351893845611
2022-05-31 00:40:09,6.9819999999987585,79062544384.0,29,3.367295829986474
2022-05-31 00:55:09,7.5164761904760145,79789895680.0,35,3.5553480614894135
2022-05-31 01:10:09,7.202761904755611,79155929088.0,34,3.5263605246161616
2022-05-31 01:25:09,7.220571428575067,79711801344.0,43,3.7612001156935624
2022-05-31 01:40:09,7.290666666662414,80630575104.0,29,3.367295829986474
2022-05-31 01:55:09,7.576095238086284,79390216192.0,32,3.4657359027997265
2022-05-31 02:10:09,7.5678942910400835,80597086208.0,20,2.995732273553991
2022-05-31 02:25:09,7.386285714284032,79016398848.0,22,3.091042453358316
2022-05-31 02:40:09,7.316994628369545,80003657728.0,22,3.091042453358316
2022-05-31 02:55:09,7.251142857148358,80010031104.0,19,2.9444389791664403
2022-05-31 03:10:09,7.379904761894919,80512602112.0,19,2.9444389791664403
2022-05-31 03:25:09,7.2936190476175415,80162152448.0,30,3.4011973816621555
2022-05-31 03:40:09,7.640476190476196,79768506368.0,30,3.4011973816621555
2022-05-31 03:55:09,7.398068525206373,79936540672.0,21,3.044522437723423
2022-05-31 04:10:09,7.8465714285682395,80360857600.0,18,2.8903717578961645
2022-05-31 04:25:09,7.1086666666769585,80093605888.0,22,3.091042453358316
2022-05-31 04:40:09,7.470571428568417,81399549952.0,15,2.70805020110221
2022-05-31 04:55:09,7.215047619050546,79530172416.0,21,3.044522437723423
2022-05-31 05:10:09,7.486520124745939,80606232576.0,25,3.2188758248682006
2022-05-31 05:25:09,8.451238095239248,69845938176.0,22,3.091042453358316
2022-05-31 05:40:09,6.909619047621356,73333207040.0,21,3.044522437723423
2022-05-31 05:55:09,7.00064223465404,72185294848.0,23,3.1354942159291497
2022-05-31 06:10:09,6.966029035273901,73368657920.0,20,2.995732273553991
2022-05-31 06:25:09,6.668857142843662,74429624320.0,26,3.258096538021482
2022-05-31 06:40:09,6.9455238095240786,73241870336.0,28,3.332204510175204
2022-05-31 06:55:09,6.8061904761918095,74260045824.0,33,3.4965075614664802
2022-05-31 07:10:09,6.989714285704709,72696565760.0,21,3.044522437723423
2022-05-31 07:25:09,6.6811428571474725,73076285440.0,16,2.772588722239781
2022-05-31 07:40:09,6.977142857145962,72123277312.0,22,3.091042453358316
2022-05-31 07:55:09,6.718380952389205,72826753024.0,21,3.044522437723423
2022-05-31 08:10:09,6.610190476177795,73964969984.0,21,3.044522437723423
2022-05-31 08:25:09,7.31371428570932,72269119488.0,18,2.8903717578961645
2022-05-31 08:40:09,7.112608338383235,73281703936.0,29,3.367295829986474
2022-05-31 08:55:09,6.741523809515919,72085938176.0,15,2.70805020110221
2022-05-31 09:10:09,6.8604761904815135,73697984512.0,28,3.332204510175204
2022-05-31 09:25:09,7.334095238093732,72879837184.0,17,2.833213344056216
2022-05-31 09:40:09,6.884190476191275,73026846720.0,17,2.833213344056216
2022-05-31 09:55:09,6.539047619050725,73401503744.0,17,2.833213344056216
2022-05-31 10:10:09,7.395238095231444,73095643136.0,29,3.367295829986474
